,Date,Close/Last,Volume,Open,High,Low,Society
172,05/25/2021,3259.05,3261109.0,$3266.67,$3279.82,$3213.76,Amazon
173,05/24/2021,3244.99,2422813.0,$3215.5,$3257.95,$3210.4993,Amazon
174,05/21/2021,3203.08,4104882.0,$3250,$3256.6946,$3197.01,Amazon
175,05/20/2021,3247.68,2633192.0,$3244.4042,$3259.6799,$3236.18,Amazon
176,05/19/2021,3231.8,2679708.0,$3195,$3234.75,$3184,Amazon
177,05/18/2021,3232.28,2828391.0,$3292.575,$3312,$3230.37,Amazon
178,05/17/2021,3270.39,3685599.0,$3245.93,$3292.75,$3234.59,Amazon
179,05/14/2021,3222.9,3325022.0,$3185.56,$3228.86,$3183,Amazon
180,05/13/2021,3161.47,3356877.0,$3185.47,$3203.84,$3133,Amazon
181,05/12/2021,3151.94,4936410.0,$3185,$3207.94,$3133.1,Amazon
182,05/11/2021,3223.91,4619781.0,$3136.28,$3238,$3127.37,Amazon
183,05/10/2021,3190.49,5838603.0,$3282.32,$3283,$3190,Amazon
184,05/07/2021,3291.61,4710276.0,$3319.09,$3330.89,$3289.0704,Amazon
185,05/06/2021,3306.37,4447696.0,$3270,$3314.4,$3247.2,Amazon
186,05/05/2021,3270.54,3711308.0,$3338.855,$3354.695,$3264.36,Amazon
187,05/04/2021,3311.87,5439449.0,$3356.19,$3367.975,$3272.13,Amazon
188,05/03/2021,3386.49,5875530.0,$3484.73,$3486.645,$3372.7012,Amazon
189,04/30/2021,3467.42,7009346.0,$3525.12,$3554,$3462.5,Amazon
190,04/29/2021,3471.31,7682381.0,$3505.098,$3514.445,$3435,Amazon
191,04/28/2021,3458.5,4631884.0,$3434.8,$3489.88,$3425,Amazon
192,04/27/2021,3417.43,3827140.0,$3443.47,$3460,$3398.01,Amazon
193,04/26/2021,3409.0,4880708.0,$3348,$3428.45,$3330.94,Amazon
194,04/23/2021,3340.88,3196652.0,$3319.1,$3375,$3308.5,Amazon
195,04/22/2021,3309.04,2580590.0,$3371.68,$3372.87,$3301.45,Amazon
196,04/21/2021,3362.02,2211166.0,$3316,$3362.86,$3303.8061,Amazon
197,04/20/2021,3334.69,2623032.0,$3373.6,$3382.99,$3316,Amazon
198,04/19/2021,3372.01,2725405.0,$3390.33,$3435.9333,$3360.16,Amazon
199,04/16/2021,3399.44,3186049.0,$3380,$3406.8,$3355.59,Amazon
200,04/15/2021,3379.09,3233580.0,$3371,$3396.9999,$3352,Amazon
201,04/14/2021,3333.0,3145204.0,$3404.04,$3404.13,$3326,Amazon
202,04/13/2021,3400.0,3315837.0,$3400.845,$3432,$3395.63,Amazon
203,04/12/2021,3379.39,3281798.0,$3355.21,$3395.04,$3351.15,Amazon
204,04/09/2021,3372.2,4341473.0,$3304.7,$3372.2,$3288.9,Amazon
205,04/08/2021,3299.3,2812090.0,$3310.9,$3324.5,$3292,Amazon
206,04/07/2021,3279.39,3346227.0,$3233.8,$3303.6125,$3223.65,Amazon
207,04/06/2021,3223.82,2537809.0,$3223.75,$3247.31,$3217.04,Amazon
208,04/05/2021,3226.73,3334882.0,$3173,$3235.955,$3161.24,Amazon
209,04/01/2021,3161.0,2940318.0,$3117.94,$3162.44,$3115.55,Amazon
210,03/31/2021,3094.08,3093896.0,$3064.06,$3119.33,$3062.5,Amazon
211,03/30/2021,3055.29,2337603.0,$3070.01,$3073,$3034,Amazon
212,03/29/2021,3075.73,2745968.0,$3055.439,$3091.25,$3028.445,Amazon
213,03/26/2021,3052.03,3312924.0,$3044.06,$3056.66,$2996,Amazon
214,03/25/2021,3046.26,3563469.0,$3072.99,$3109.78,$3037.14,Amazon
215,03/24/2021,3087.07,2958981.0,$3151.04,$3160.31,$3085.15,Amazon
216,03/23/2021,3137.5,3817263.0,$3127,$3182,$3120.8501,Amazon
217,03/22/2021,3110.87,2902179.0,$3067.85,$3126.58,$3060.05,Amazon
218,03/19/2021,3074.96,4625354.0,$3029.23,$3077.285,$3016.63,Amazon
219,03/18/2021,3027.99,3657027.0,$3101,$3116.63,$3025,Amazon
220,03/17/2021,3135.73,3118584.0,$3073.22,$3173.05,$3070.22,Amazon
221,03/16/2021,3091.86,2538764.0,$3104.97,$3128.91,$3075.8601,Amazon
222,03/15/2021,3081.68,2918592.0,$3074.57,$3082.24,$3032.09,Amazon
223,03/12/2021,3089.49,2421888.0,$3075,$3098.98,$3045.5,Amazon
224,03/11/2021,3113.59,2776391.0,$3104.01,$3131.7843,$3082.93,Amazon
225,03/10/2021,3057.64,3012489.0,$3098.45,$3116.46,$3030.05,Amazon
226,03/09/2021,3062.85,4030032.0,$3017.99,$3090.96,$3005.1474,Amazon
227,03/08/2021,2951.95,4185008.0,$3015,$3064.59,$2951.31,Amazon
228,03/05/2021,3000.46,5388551.0,$3005,$3009,$2881.0001,Amazon
229,03/04/2021,2977.57,5481578.0,$3012,$3058.13,$2945.43,Amazon
230,03/03/2021,3005.0,3988725.0,$3081.18,$3107.775,$2995,Amazon
231,03/02/2021,3094.53,2595762.0,$3143.47,$3163.52,$3087.1201,Amazon
232,03/01/2021,3146.14,2733963.0,$3127.89,$3149.56,$3097.99,Amazon
233,02/26/2021,3092.93,4275930.0,$3095.2,$3122.44,$3036.7,Amazon
234,02/25/2021,3057.16,4533801.0,$3136.74,$3178.26,$3047.76,Amazon
235,02/24/2021,3159.53,3011275.0,$3166.75,$3171.23,$3125.38,Amazon
236,02/23/2021,3194.5,4677222.0,$3127.03,$3204.73,$3093.6,Amazon
237,02/22/2021,3180.74,3515679.0,$3208.13,$3232.3199,$3172.26,Amazon
238,02/19/2021,3249.9,4305184.0,$3328.23,$3333.5,$3245.75,Amazon
239,02/18/2021,3328.23,3033607.0,$3282.42,$3338,$3273.94,Amazon
240,02/17/2021,3308.64,3302099.0,$3263.6,$3320.91,$3259.4996,Amazon
241,02/16/2021,3268.95,2574721.0,$3254.05,$3308.3,$3253.591,Amazon
242,02/12/2021,3277.71,2335339.0,$3250,$3280.25,$3233.31,Amazon
243,02/11/2021,3262.13,2301417.0,$3292,$3292,$3248.06,Amazon
244,02/10/2021,3286.58,3151550.0,$3314,$3317.9548,$3254,Amazon
245,02/09/2021,3305.0,2203526.0,$3312.49,$3338,$3297.84,Amazon
246,02/08/2021,3322.94,3257391.0,$3358.5,$3364.9999,$3304,Amazon
247,02/05/2021,3352.15,3620808.0,$3319,$3377,$3302.71,Amazon
248,02/04/2021,3331.0,3670661.0,$3330,$3347,$3277.75,Amazon
249,02/03/2021,3312.53,7088781.0,$3425.01,$3434,$3308.62,Amazon
250,02/02/2021,3380.0,7098637.0,$3380,$3427.74,$3361.125,Amazon
251,02/01/2021,3342.88,4160212.0,$3242.36,$3350.26,$3235.025,Amazon
0,01/28/2022,47.73,61945410.0,$47.71,$48.2,$46.3,Intel
1,01/27/2022,48.05,89642770.0,$49.98,$50.06,$47.78,Intel
2,01/26/2022,51.69,54895390.0,$51.13,$52.72,$50.75,Intel
3,01/25/2022,51.0,44095360.0,$51.01,$51.62,$50.25,Intel
4,01/24/2022,51.94,64273630.0,$51.48,$52.1291,$49.88,Intel
5,01/21/2022,52.04,46372370.0,$52.08,$53.1299,$51.95,Intel
6,01/20/2022,52.04,28582610.0,$53.86,$54.085,$51.94,Intel
7,01/19/2022,53.62,30595110.0,$54.63,$54.85,$53.56,Intel
8,01/18/2022,54.76,35332590.0,$55.31,$55.65,$54.68,Intel
9,01/14/2022,55.7,30151530.0,$54.85,$55.77,$54.53,Intel
10,01/13/2022,54.94,29605350.0,$56,$56.21,$54.77,Intel
11,01/12/2022,55.74,29136790.0,$56.136,$56.28,$54.81,Intel
12,01/11/2022,55.91,39795190.0,$55.5,$56.08,$54.73,Intel
13,01/10/2022,55.21,49260830.0,$53.97,$55.31,$53.31,Intel
14,01/07/2022,53.44,30717220.0,$54.19,$54.39,$53.15,Intel
15,01/06/2022,54.01,35757880.0,$54.61,$54.67,$53.415,Intel
16,01/05/2022,53.87,59109320.0,$54.188,$56.17,$53.83,Intel
17,01/04/2022,53.14,45681380.0,$53.57,$53.935,$52.65,Intel
18,01/03/2022,53.21,33892930.0,$51.65,$53.23,$51.6,Intel
19,12/31/2021,51.5,16318970.0,$51.89,$52.159,$51.46,Intel
20,12/30/2021,51.74,18359360.0,$51.92,$52.14,$51.65,Intel
21,12/29/2021,51.83,14174780.0,$51.81,$52.14,$51.66,Intel
22,12/28/2021,51.76,19290440.0,$51.93,$52.12,$51.63,Intel
23,12/27/2021,51.94,20990720.0,$51.35,$52.06,$51.3022,Intel
24,12/23/2021,51.31,25198250.0,$51.08,$51.73,$51.05,Intel
25,12/22/2021,50.97,23307950.0,$50.64,$51.02,$50.21,Intel
26,12/21/2021,50.77,31956290.0,$49.94,$50.84,$49.94,Intel
27,12/20/2021,49.6,30140280.0,$49.91,$50.13,$48.96,Intel
28,12/17/2021,50.62,50190420.0,$50.59,$51.02,$50.01,Intel
29,12/16/2021,50.83,33132250.0,$50.74,$51.4,$50.575,Intel
30,12/15/2021,50.67,32590320.0,$49.87,$50.78,$49.325,Intel
31,12/14/2021,49.7,34120380.0,$49.82,$50.27,$49.32,Intel
32,12/13/2021,50.0,35726900.0,$50.85,$51.02,$49.95,Intel
33,12/10/2021,50.59,23783630.0,$50.84,$51.07,$50.05,Intel
34,12/09/2021,50.48,31694240.0,$51.3,$51.585,$50.43,Intel
35,12/08/2021,51.75,37143440.0,$52.57,$52.88,$51.3838,Intel
36,12/07/2021,52.57,91731470.0,$54.66,$55,$52.21,Intel
37,12/06/2021,50.99,40335980.0,$49.48,$51.21,$49.18,Intel
38,12/03/2021,49.25,32224930.0,$49.675,$50.06,$48.76,Intel
39,12/02/2021,49.5,37240780.0,$48.61,$49.7947,$48.33,Intel
40,12/01/2021,48.6,35133400.0,$49.84,$50.3062,$48.52,Intel
41,11/30/2021,49.2,49460840.0,$49.5,$50.4,$48.68,Intel
42,11/29/2021,50.0,31478900.0,$49.3,$50.13,$48.72,Intel
43,11/26/2021,48.78,25268980.0,$48.9,$49.175,$48.115,Intel
44,11/24/2021,49.76,26035780.0,$48.855,$49.78,$48.63,Intel
45,11/23/2021,49.1,44713340.0,$50.16,$50.45,$48.64,Intel
46,11/22/2021,49.83,33389630.0,$49.55,$50.85,$49.41,Intel
47,11/19/2021,49.52,27607600.0,$49.6,$49.73,$49.24,Intel
48,11/18/2021,49.68,30667660.0,$50.24,$50.24,$48.97,Intel
49,11/17/2021,50.23,23546920.0,$50.6,$50.9399,$49.98,Intel
50,11/16/2021,50.61,30927770.0,$50.37,$51.15,$50.34,Intel
51,11/15/2021,50.32,24695780.0,$50.41,$50.63,$50.12,Intel
52,11/12/2021,50.31,23884840.0,$50.595,$50.9,$50.18,Intel
53,11/11/2021,50.53,25419990.0,$51.01,$51.07,$50.41,Intel
54,11/10/2021,50.76,25040730.0,$50.975,$51.3873,$50.71,Intel
55,11/09/2021,51.2,22508420.0,$51.54,$51.77,$50.765,Intel
56,11/08/2021,51.55,31647840.0,$51.46,$51.99,$51.06,Intel
57,11/05/2021,50.92,36816160.0,$50.55,$51.58,$50.54,Intel
58,11/04/2021,50.31,24805960.0,$50.24,$50.35,$49.73,Intel
59,11/03/2021,50.39,23962120.0,$49.931,$50.45,$49.71,Intel
60,11/02/2021,49.86,27193260.0,$49.61,$49.895,$49.23,Intel
61,11/01/2021,49.55,28013740.0,$49.4,$49.6,$49,Intel
62,10/29/2021,49.0,42300970.0,$48.1,$49.28,$47.92,Intel
63,10/28/2021,48.08,31317180.0,$48.14,$48.3599,$47.88,Intel
64,10/27/2021,47.89,41081460.0,$48.52,$48.8155,$47.87,Intel
65,10/26/2021,48.28,68405390.0,$49.4,$49.44,$47.93,Intel
66,10/25/2021,49.41,43178770.0,$49.825,$50.07,$49.31,Intel
67,10/22/2021,49.46,109971900.0,$50.39,$50.55,$49.14,Intel
68,10/21/2021,56.0,38390860.0,$54.925,$56.07,$54.83,Intel
69,10/20/2021,55.37,16850270.0,$55.25,$55.485,$55.08,Intel
70,10/19/2021,55.21,18392880.0,$54.626,$55.22,$54.37,Intel
71,10/18/2021,54.47,22407570.0,$54.185,$54.56,$53.72,Intel
72,10/15/2021,54.46,25231140.0,$54.2,$54.49,$53.8095,Intel
73,10/14/2021,53.9,26586650.0,$52.895,$54,$52.73,Intel
74,10/13/2021,52.26,18533960.0,$52.38,$52.5784,$51.865,Intel
75,10/12/2021,52.17,32784310.0,$53.57,$53.72,$52.01,Intel
76,10/11/2021,53.44,14398760.0,$53.81,$54.41,$53.42,Intel
77,10/08/2021,53.81,16068030.0,$54.55,$54.58,$53.7,Intel
78,10/07/2021,54.18,20704440.0,$54.319,$54.985,$54.12,Intel
79,10/06/2021,53.98,20059580.0,$53.48,$54.07,$53.07,Intel
80,10/05/2021,53.95,18129360.0,$53.55,$54.34,$53.475,Intel
81,10/04/2021,53.47,27353320.0,$53.93,$54.33,$53.08,Intel
82,10/01/2021,53.86,19895100.0,$53.645,$54.105,$53.05,Intel
83,09/30/2021,53.28,20534070.0,$53.76,$53.98,$53.26,Intel
84,09/29/2021,53.49,20514310.0,$54,$54.05,$53.18,Intel
85,09/28/2021,54.0,24691320.0,$54.18,$54.59,$53.96,Intel
86,09/27/2021,54.66,13899910.0,$53.94,$54.87,$53.82,Intel
87,09/24/2021,54.22,12976200.0,$53.775,$54.423,$53.73,Intel
88,09/23/2021,54.03,16474330.0,$53.75,$54.3,$53.6,Intel
89,09/22/2021,53.5,18594120.0,$53.4,$53.87,$53,Intel
90,09/21/2021,52.87,17968930.0,$53.2,$53.45,$52.83,Intel
91,09/20/2021,52.98,35051900.0,$53.214,$53.5,$52.32,Intel
92,09/17/2021,54.26,35359230.0,$54.59,$54.59,$53.665,Intel
93,09/16/2021,54.83,19863090.0,$54.86,$54.95,$54.24,Intel
94,09/15/2021,55.12,18796180.0,$54.67,$55.15,$54.42,Intel
95,09/14/2021,54.52,22072720.0,$55.37,$55.44,$54.27,Intel
96,09/13/2021,54.99,22639240.0,$54.61,$55.485,$54.41,Intel
97,09/10/2021,53.84,20324700.0,$53.85,$54.98,$53.81,Intel
98,09/09/2021,53.4,13495800.0,$53.66,$53.89,$53.34,Intel
99,09/08/2021,53.57,18235080.0,$53.73,$53.92,$52.99,Intel
100,09/07/2021,53.65,13914970.0,$53.57,$53.95,$53.44,Intel
101,09/03/2021,53.51,13472750.0,$53.44,$54.08,$53.3193,Intel
102,09/02/2021,53.73,15880060.0,$53.8,$53.89,$53.35,Intel
103,09/01/2021,53.67,18615030.0,$54.11,$54.155,$53.53,Intel
104,08/31/2021,54.06,22350100.0,$54.44,$54.5,$53.66,Intel
105,08/30/2021,53.94,14581330.0,$54.26,$54.87,$53.76,Intel
106,08/27/2021,53.89,16524990.0,$53.36,$53.94,$52.92,Intel
107,08/26/2021,53.13,19569980.0,$53.745,$53.745,$52.9729,Intel
108,08/25/2021,53.81,15048390.0,$54.08,$54.23,$53.731,Intel
109,08/24/2021,53.81,20348800.0,$53.555,$53.97,$53.31,Intel
110,08/23/2021,53.23,23976260.0,$52.59,$53.535,$52.48,Intel
111,08/20/2021,52.01,25728330.0,$52.16,$52.38,$51.42,Intel
112,08/19/2021,52.44,22999390.0,$52.054,$52.67,$51.58,Intel
113,08/18/2021,52.19,15061740.0,$52.6,$53.03,$52.11,Intel
114,08/17/2021,52.69,22014900.0,$53.17,$53.1784,$52.22,Intel
115,08/16/2021,53.47,17692910.0,$53.23,$53.49,$53,Intel
116,08/13/2021,53.49,15281070.0,$53.5,$53.555,$53.055,Intel
117,08/12/2021,53.54,15073690.0,$54.17,$54.18,$53.255,Intel
118,08/11/2021,54.14,18590800.0,$54.26,$54.36,$53.84,Intel
119,08/10/2021,53.94,16215710.0,$54.24,$54.385,$53.51,Intel
120,08/09/2021,54.05,14670140.0,$54.08,$54.41,$53.83,Intel
121,08/06/2021,53.92,19256020.0,$53.86,$54.13,$53.73,Intel
122,08/05/2021,53.89,15310010.0,$53.99,$54.02,$53.58,Intel
123,08/04/2021,53.9,17612710.0,$54.25,$54.44,$53.7,Intel
124,08/03/2021,54.06,16375930.0,$53.89,$54.16,$53.26,Intel
125,08/02/2021,53.68,18098080.0,$53.99,$54.47,$53.535,Intel
126,07/30/2021,53.72,16465690.0,$53.65,$53.9,$53.25,Intel
127,07/29/2021,53.7,16886630.0,$53.48,$54.1,$53.32,Intel
128,07/28/2021,53.07,28478850.0,$53.03,$53.92,$52.94,Intel
129,07/27/2021,53.18,39878030.0,$53.12,$53.2,$52.31,Intel
130,07/26/2021,54.31,32881170.0,$52.81,$54.54,$52.76,Intel
131,07/23/2021,53.0,67742250.0,$54.58,$54.71,$52.32,Intel
132,07/22/2021,55.96,36690980.0,$56.06,$56.54,$55.68,Intel
133,07/21/2021,56.23,18497170.0,$55.18,$56.28,$55.01,Intel
134,07/20/2021,55.24,19866970.0,$54.915,$55.56,$54.2684,Intel
135,07/19/2021,54.64,27007670.0,$54.41,$54.805,$53.97,Intel
136,07/16/2021,54.97,25263790.0,$56.05,$56.9295,$54.9,Intel
137,07/15/2021,55.81,18917050.0,$56.4,$56.4,$55.57,Intel
138,07/14/2021,56.52,16263610.0,$57.17,$57.455,$56.3339,Intel
139,07/13/2021,56.87,15715980.0,$56.62,$57.3,$56.34,Intel
140,07/12/2021,56.73,15392760.0,$56.26,$56.755,$56.11,Intel
141,07/09/2021,55.99,18708000.0,$55.51,$56.105,$55.31,Intel
142,07/08/2021,55.39,19161960.0,$55.31,$55.72,$54.7901,Intel
143,07/07/2021,55.96,14857390.0,$56.37,$56.45,$55.705,Intel
144,07/06/2021,56.09,26186600.0,$56.92,$57.01,$55.7,Intel
145,07/02/2021,56.76,17223580.0,$56.55,$56.99,$56.32,Intel
146,07/01/2021,56.01,24871590.0,$56.13,$56.64,$55.87,Intel
147,06/30/2021,56.14,29891580.0,$56.34,$56.375,$55.39,Intel
148,06/29/2021,56.75,26359990.0,$57.55,$57.83,$55.88,Intel
149,06/28/2021,57.48,22480880.0,$56.36,$57.725,$56.34,Intel
150,06/25/2021,55.91,21101240.0,$56.02,$56.405,$55.745,Intel
151,06/24/2021,56.07,21209730.0,$55.49,$56.1,$55.34,Intel
152,06/23/2021,55.26,20287880.0,$55.87,$55.974,$55.23,Intel
153,06/22/2021,55.87,18682810.0,$55.94,$56.2799,$55.5049,Intel
154,06/21/2021,55.87,19254640.0,$55.75,$56.04,$55.37,Intel
155,06/18/2021,55.67,55118310.0,$56.68,$56.75,$55.1,Intel
156,06/17/2021,57.18,21498760.0,$57.05,$57.9,$56.7,Intel
157,06/16/2021,57.22,21879680.0,$58.15,$58.37,$56.765,Intel
158,06/15/2021,57.99,20806540.0,$58.21,$58.415,$57.8001,Intel
159,06/14/2021,58.19,21784520.0,$58.02,$58.2,$57.23,Intel
160,06/11/2021,57.85,18119740.0,$57.47,$57.94,$56.95,Intel
161,06/10/2021,57.38,26738080.0,$57.15,$58.03,$56.925,Intel
162,06/09/2021,57.0,13904790.0,$57.36,$57.475,$56.97,Intel
163,06/08/2021,57.0,33254480.0,$57.45,$57.64,$56.6,Intel
164,06/07/2021,57.09,17364400.0,$57.41,$57.44,$56.775,Intel
165,06/04/2021,57.37,21493760.0,$56.55,$57.75,$56.54,Intel
166,06/03/2021,56.24,21831300.0,$56.98,$57.1,$56.085,Intel
167,06/02/2021,57.48,18483590.0,$56.91,$57.69,$56.755,Intel
168,06/01/2021,56.89,20326370.0,$57.61,$57.82,$56.59,Intel
169,05/28/2021,57.12,20309600.0,$57.55,$57.65,$56.94,Intel
170,05/27/2021,57.73,32387640.0,$57.11,$57.88,$57,Intel
171,05/26/2021,56.92,15173600.0,$57.05,$57.23,$56.585,Intel
172,05/25/2021,56.87,22309870.0,$57.56,$57.56,$56.42,Intel
173,05/24/2021,56.96,19164350.0,$56.648,$57.39,$56.4,Intel
174,05/21/2021,56.08,17723090.0,$56.42,$56.71,$55.9801,Intel
175,05/20/2021,55.95,23145170.0,$55.57,$56.24,$55.36,Intel
176,05/19/2021,55.36,23769650.0,$54.07,$55.43,$53.8418,Intel
177,05/18/2021,54.84,18703390.0,$55.95,$56.14,$54.8,Intel
178,05/17/2021,55.33,19990820.0,$55.29,$55.89,$54.76,Intel
179,05/14/2021,55.35,28158310.0,$54.6046,$55.8467,$54.255,Intel
180,05/13/2021,54.01,29192470.0,$54.04,$54.39,$53.46,Intel
181,05/12/2021,53.62,30232250.0,$54.39,$54.65,$53.42,Intel
182,05/11/2021,55.04,35968050.0,$55.05,$55.63,$54.3,Intel
183,05/10/2021,55.97,35046470.0,$57.147,$57.23,$55.88,Intel
184,05/07/2021,57.67,19959040.0,$57.7,$58.01,$57.24,Intel
185,05/06/2021,57.19,25529250.0,$56.615,$57.25,$56.245,Intel
186,05/05/2021,56.85,21001930.0,$56.96,$57.3,$56.46,Intel
187,05/04/2021,56.9,35323620.0,$56.88,$56.98,$55.81,Intel
188,05/03/2021,57.26,22281700.0,$57.855,$57.8768,$56.84,Intel
189,04/30/2021,57.53,30731840.0,$57.61,$58.43,$57.07,Intel
190,04/29/2021,58.28,23290620.0,$57.88,$58.3,$57.47,Intel
191,04/28/2021,57.62,30387350.0,$57.52,$58.16,$57.15,Intel
192,04/27/2021,57.97,38167700.0,$58.555,$58.63,$57.77,Intel
193,04/26/2021,58.76,39645910.0,$59.1,$59.52,$58.46,Intel
194,04/23/2021,59.24,77519830.0,$59.16,$60,$57.9,Intel
195,04/22/2021,62.57,38257620.0,$63.35,$63.91,$62.28,Intel
196,04/21/2021,63.7,24364210.0,$62.79,$63.775,$62.3,Intel
197,04/20/2021,62.7,19872120.0,$63.64,$63.76,$62.41,Intel
198,04/19/2021,63.63,23997680.0,$64.7,$64.74,$63.07,Intel
199,04/16/2021,64.75,24625460.0,$65.33,$65.52,$64.57,Intel
200,04/15/2021,65.02,24927680.0,$63.97,$65.215,$63.6799,Intel
201,04/14/2021,64.19,25768420.0,$65.31,$65.38,$63.84,Intel
202,04/13/2021,65.22,26821990.0,$65.61,$65.6346,$64.21,Intel
203,04/12/2021,65.405,51266880.0,$68.2,$68.49,$64.71,Intel
204,04/09/2021,68.26,27177100.0,$66.798,$68.4,$66.63,Intel
205,04/08/2021,67.05,22224220.0,$66.97,$67.29,$66.36,Intel
206,04/07/2021,66.25,17793260.0,$65.67,$66.57,$65.36,Intel
207,04/06/2021,65.56,28771400.0,$66.062,$66.575,$65.29,Intel
208,04/05/2021,66.54,27947520.0,$64.95,$66.74,$64.7,Intel
209,04/01/2021,64.55,31416250.0,$64.725,$64.89,$63.575,Intel
210,03/31/2021,64.0,33013230.0,$64.01,$64.4899,$63.58,Intel
211,03/30/2021,63.77,20709490.0,$63.77,$64,$63.15,Intel
212,03/29/2021,64.5,26161610.0,$64.011,$65.125,$63.61,Intel
213,03/26/2021,64.87,34705760.0,$61.8,$64.97,$61.77,Intel
214,03/25/2021,62.02,35401430.0,$61.655,$62.44,$60.975,Intel
215,03/24/2021,62.04,74584670.0,$66.58,$67.44,$61.99,Intel
216,03/23/2021,63.48,35159950.0,$66,$66.05,$63.17,Intel
217,03/22/2021,65.63,34380150.0,$64.82,$66.38,$64.56,Intel
218,03/19/2021,63.76,54951650.0,$63.18,$64.99,$62.92,Intel
219,03/18/2021,63.725,30107870.0,$65.63,$65.7,$63.65,Intel
220,03/17/2021,65.78,32394650.0,$64.224,$66.29,$63.71,Intel
221,03/16/2021,64.78,30186640.0,$64.15,$65.7302,$64.08,Intel
222,03/15/2021,63.79,21251480.0,$63.61,$63.875,$62.48,Intel
223,03/12/2021,62.9,20172960.0,$62.65,$63.3,$62.24,Intel
224,03/11/2021,63.31,30701770.0,$62.94,$64.09,$62.39,Intel
225,03/10/2021,62.25,27160320.0,$63.22,$64.12,$62.13,Intel
226,03/09/2021,62.67,36387480.0,$61.18,$63.165,$60.84,Intel
227,03/08/2021,59.85,33112390.0,$60.468,$61.695,$59.72,Intel
228,03/05/2021,60.74,39511670.0,$59.26,$61.175,$58.51,Intel
229,03/04/2021,58.33,40210350.0,$59.83,$60.235,$57.905,Intel
230,03/03/2021,59.9,28740360.0,$60.64,$61.52,$59.7,Intel
231,03/02/2021,61.24,23320020.0,$62.8,$63.14,$61.11,Intel
232,03/01/2021,62.88,28503500.0,$61.72,$63.08,$61.65,Intel
233,02/26/2021,60.78,38216770.0,$60.89,$61.69,$59.68,Intel
234,02/25/2021,60.4,36393950.0,$62.405,$63.54,$60.13,Intel
235,02/24/2021,63.19,24669870.0,$60.53,$63.28,$60.38,Intel
236,02/23/2021,61.12,27374590.0,$60.48,$61.495,$59.17,Intel
237,02/22/2021,60.71,32288180.0,$61.88,$62.7,$60.66,Intel
238,02/19/2021,63.01,28290120.0,$61.91,$63.26,$61.85,Intel
239,02/18/2021,61.61,17846140.0,$60.645,$61.98,$60.64,Intel
240,02/17/2021,61.85,21065330.0,$61.49,$62.185,$61.21,Intel
241,02/16/2021,62.47,26326300.0,$62,$62.87,$61.7,Intel
242,02/12/2021,61.81,26214180.0,$60.6,$62.51,$60.43,Intel
243,02/11/2021,60.66,27539120.0,$59.095,$60.99,$58.86,Intel
244,02/10/2021,58.86,16325150.0,$59.3,$59.42,$58.12,Intel
245,02/09/2021,58.78,28754080.0,$58.77,$59.31,$57.935,Intel
246,02/08/2021,59.16,34358300.0,$58.375,$59.22,$57.95,Intel
247,02/05/2021,58.18,23432610.0,$59,$59.08,$58.12,Intel
248,02/04/2021,58.79,29853780.0,$57.61,$58.88,$57.19,Intel
249,02/03/2021,57.68,21893190.0,$57.894,$58.33,$57.38,Intel
250,02/02/2021,58.0,23580890.0,$57.19,$58.28,$56.88,Intel
251,02/01/2021,56.69,26926640.0,$55.95,$57.39,$55.71,Intel
0,01/28/2022,308.26,49743700.0,$300.23,$308.48,$294.45,Microsoft
1,01/27/2022,299.84,53481320.0,$302.66,$307.3,$297.93,Microsoft
2,01/26/2022,296.71,90428850.0,$307.985,$308.5,$293.03,Microsoft
3,01/25/2022,288.49,72848640.0,$291.52,$294.99,$285.17,Microsoft
4,01/24/2022,296.37,86035390.0,$292.2,$297.11,$276.05,Microsoft
5,01/21/2022,296.03,57984400.0,$302.685,$304.11,$295.61,Microsoft
6,01/20/2022,301.6,35380680.0,$309.07,$311.6494,$301.14,Microsoft
7,01/19/2022,303.33,45933860.0,$306.29,$313.9093,$302.7,Microsoft
8,01/18/2022,302.65,42434110.0,$304.07,$309.8,$301.74,Microsoft
9,01/14/2022,310.2,39846410.0,$304.25,$310.82,$303.75,Microsoft
10,01/13/2022,304.8,45365980.0,$320.466,$320.88,$304,Microsoft
11,01/12/2022,318.27,34372220.0,$319.67,$323.41,$317.08,Microsoft
12,01/11/2022,314.98,29386770.0,$313.38,$316.61,$309.89,Microsoft
13,01/10/2022,314.27,44289470.0,$309.485,$314.72,$304.69,Microsoft
14,01/07/2022,314.04,32720020.0,$314.15,$316.5,$310.09,Microsoft
15,01/06/2022,313.88,39646150.0,$313.15,$318.7,$311.49,Microsoft
16,01/05/2022,316.38,40054330.0,$325.86,$326.07,$315.98,Microsoft
17,01/04/2022,329.01,32674310.0,$334.83,$335.2,$326.12,Microsoft
18,01/03/2022,334.75,28918010.0,$335.35,$338,$329.78,Microsoft
19,12/31/2021,336.32,18000800.0,$338.51,$339.355,$335.85,Microsoft
20,12/30/2021,339.32,15994470.0,$341.91,$343.13,$338.82,Microsoft
21,12/29/2021,341.95,15041960.0,$341.3,$344.3,$339.68,Microsoft
22,12/28/2021,341.25,15661470.0,$343.15,$343.81,$340.32,Microsoft
23,12/27/2021,342.45,19947030.0,$335.46,$342.48,$335.43,Microsoft
24,12/23/2021,334.69,19617850.0,$332.75,$336.39,$332.73,Microsoft
25,12/22/2021,333.2,24831490.0,$328.3,$333.605,$325.75,Microsoft
